HERMANO DE LA FUENTE 581H;SN;-345.833.151;-709.943.092;750-798;Negrete;San Fernando;San Fernando;Colchagua;Colchagua;VI Región;VI Región;CL;Chile;6680603;ROOFTOP
SAN SANTIAGO;385;-334.518.952;-705.832.769;385;San Fernando;Ñuñoa;Ñuñoa;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;6680739;RANGE_INTERPOLATED
JOSEFA ARGOMEDO;1131;-345.786.174;-709.954.656;1131;Josefa Argomedo;San Fernando;San Fernando;Colchagua;Colchagua;VI Región;VI Región;CL;Chile;6681059;RANGE_INTERPOLATED
CONDELL;179;-359.587.605;-723.053.487;179;Condell;Cauquenes;Cauquenes;Cauquenes;Cauquenes;VII Región;VII Región;CL;Chile;10945593;RANGE_INTERPOLATED
POBLACION EDEN;15;-354.312.431;-716.700.857;15;Población Ccu;Talca;Talca;Talca;Talca;VII Región;VII Región;CL;Chile;10549794;RANGE_INTERPOLATED
TOCORNAL INTERIOR;659;-353.363.104;-724.125.176;659;Tocornal;Constitución;Constitución;Talca;Talca;VII Región;VII Región;CL;Chile;10499625;RANGE_INTERPOLATED
PLAZA DE ARMA;2952;-335.931.072;-70.620.152;2952;Plaza de Armas;La Pintana;La Pintana;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;11020828;ROOFTOP
ESPERANZA;1624;-366.260.213;-720.757.462;1624;Pasaje Esperanza;Chillan;Chillan;Nuble;Nuble;Región del Bío Bío;Región del Bío Bío;CL;Chile;10437198;RANGE_INTERPOLATED
ESTERO LA MORA;2950;-36.987.405;-731.545.559;2950;Estero La Mora;Coronel;Coronel;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;6691049;RANGE_INTERPOLATED
CALLE MATEO Y ZAMBRANO;522;-341.615.287;-707.244.665;522;Mateo Toro y Zambrano;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;9004918;RANGE_INTERPOLATED
BIO BIO;202;-368.244.441;-72.995.214;202;Chile;Concepción;Concepción;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;8877872;RANGE_INTERPOLATED
LAUTARO;130;-333.412.736;-706.957.111;130;Lautaro;Quilicura;Quilicura;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9150982;RANGE_INTERPOLATED
CUATRO SUR;700;-374.483.899;-723.941.845;S/N;Camino María Dolores;Los Angeles;Los Angeles;Biobio;Biobio;Región del Bío Bío;Región del Bío Bío;CL;Chile;10777425;ROOFTOP
ILABACA;549;-377.902.102;-727.069.436;549;Ilabaca;Angol;Angol;Malleco;Malleco;IX Región;IX Región;CL;Chile;10117980;RANGE_INTERPOLATED
SAN MARTIN;368;-375.015.238;-72.670.595;368;San Martín;Nacimiento;Nacimiento;Biobio;Biobio;Región del Bío Bío;Región del Bío Bío;CL;Chile;6697451;RANGE_INTERPOLATED
LOS MAITENES;22;-387.229.023;-726.317.713;22;Los Maitenes;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;6701663;RANGE_INTERPOLATED
PASAJE NUEVO UNO;475;-387.248.942;-725.575.742;475;Langdon Nueve;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;8866499;RANGE_INTERPOLATED
JULIO BARNECHEA;545;-387.117.665;-726.358.359;545;Julio Barrenechea;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;10875570;RANGE_INTERPOLATED
INDEPENDENCIA418 CASA;9;-334.343.055;-70.683.023;CASA 9;3533;Gellona;Gellona;Quinta Normal;Quinta Normal;Santiago;Santiago;Región Metropolitana;Región Metropolitana;9809097;ROOFTOP
SAN ANTONIO;1982;-387.293.933;-72.618.007;1982;San Antonio;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;6703676;RANGE_INTERPOLATED
CAMILO HENRIQUEZ;540;-398.147.734;-732.455.204;540;Camilo Henríquez;Valdivia;Valdivia;Región de los Ríos;Región de los Ríos;CL;Chile;S/N;S/N;10655450;ROOFTOP
ESPERANZA;95;-334.449.932;-706.751.097;95;Esperanza;Santiago;Santiago;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9755679;ROOFTOP
PSJE LAGUNILALS;1860;-405.706.276;-73.171.865;1860;Pasaje Lagunillas;Osorno;Osorno;Osorno;Osorno;X Región;X Región;CL;Chile;10476272;ROOFTOP
RAMIREZ;745;-402.936.183;-730.838.597;745;Ramírez;La Unión;La Unión;Ranco;Ranco;Región de los Ríos;Región de los Ríos;CL;Chile;9442523;RANGE_INTERPOLATED
PRAT;622;-334.699.632;-707.249.769;622;Vilcún;Santiago;Santiago;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9869588;RANGE_INTERPOLATED
EL MIRADOR;142;-42.479.616;-73.761.879;127;Barros Araña;Castro;Castro;Chiloe;Chiloe;X Región;X Región;CL;Chile;6711325;ROOFTOP
PASAJE PRESIDENTE PEDRO AGUIRRE CERDA;36;-349.708.044;-712.351.788;36;Presidente Pedro Aguirre Cerda;Curicó;Curicó;Curicó;Curicó;VII Región;VII Región;CL;Chile;10886851;RANGE_INTERPOLATED
SANTA ANA;154;-330.521.239;-714.008.211;154;Santa Ana;Villa Alemana;Villa Alemana;Región de Valparaíso;Región de Valparaíso;CL;Chile;S/N;S/N;6712164;RANGE_INTERPOLATED
PASAJE LAS ROSAS;1;-335.346.341;-706.923.322;1;Rosas;Lo Espejo;Lo Espejo;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;6712460;RANGE_INTERPOLATED
30 ORIENTE;960;-354.355.507;-716.293.864;960;Calle 30 Oriente;Talca;Talca;Talca;Talca;VII Región;VII Región;CL;Chile;10545010;ROOFTOP
PASAJE QUITUS;1668;-33.049.074;-714.208.941;1668;Quitus;Quilpué;Quilpué;Marga Marga;Marga Marga;Región de Valparaíso;Región de Valparaíso;CL;Chile;11017002;ROOFTOP
SOR TERESA DE LOS ANDES;1928;-367.998.477;-730.503.897;1928;Sor Teresa de Los Andes;Concepción;Concepción;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10671121;ROOFTOP
AV. LA TRAVES-A;8375;-334.561.228;-707.496.044;8375;La Travesía;Pudahuel;Pudahuel;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;6717006;RANGE_INTERPOLATED
PASAJE ESTANCIA;4477;-455.836.335;-720.266.369;4477;La Estancia;Coyhaique;Coyhaique;Coihaique;Coihaique;XI Región;XI Región;CL;Chile;10143541;ROOFTOP
LINEA NUEVA;SN;-413.167;-729.833;6;calle Linea Nueva;5665;5665;Puerto Varas;Puerto Varas;Llanquihue;Llanquihue;X Región;X Región;6721257;ROOFTOP
BENITO OCAMPO;10826;-235.622.754;-703.985.763;10826;Benito Ocampo;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;10176122;RANGE_INTERPOLATED
BARROS LUCO;1452;-335.919.282;-716.129.478;1452;Ramón Barros Luco;San Antonio;San Antonio;San Antonio;San Antonio;Región de Valparaíso;Región de Valparaíso;CL;Chile;10308735;RANGE_INTERPOLATED
PSJE OSCAR BONILLA;9435;-235.779.924;-703.795.217;9435;Avenida Óscar Bonilla;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;6740170;RANGE_INTERPOLATED
PASAJE HUASCO SUR;17224;-335.530.884;-707.695.646;17224;Huasco Sur;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;6743373;RANGE_INTERPOLATED
PASAJE N° 8;1110;-336.126.604;-708.833.783;Pasaje El Tordo;2206;El Tordo;El Tordo;Peñaflor;Peñaflor;Talagante;Talagante;Región Metropolitana;Región Metropolitana;9197170;ROOFTOP
AV EINSTEIN;3;-341.791.404;-707.223.502;3;Einstein;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;11000854;RANGE_INTERPOLATED
psaje cadaque sur;508;-333.492.882;-707.408.903;508;Cadaqués Sur;Quilicura;Quilicura;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10954188;RANGE_INTERPOLATED
AV.INDEPENDENCIA;740;-334.229.275;-706.555.127;740;Avenida Independencia;Independencia;Independencia;Región Metropolitana;Región Metropolitana;CL;Chile;S/N;S/N;10928984;ROOFTOP
VICTOR MANUEL;1408;-334.632.875;-706.414.359;1408;Víctor Manuel;Santiago;Santiago;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;6753188;ROOFTOP
LOS CASTARES;5919;-335.239.936;-706.954.431;5919;Castor;Lo Espejo;Lo Espejo;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10420767;RANGE_INTERPOLATED
AVENIDA PRESIDENTE LINCOLN;1098;-334.142.134;-706.272.656;1098;Abraham Lincoln;Recoleta;Recoleta;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;6753633;RANGE_INTERPOLATED
CAMPOS DE HIELO;603;-455.842.167;-720.261.626;603;Campos de Hielo;Coyhaique;Coyhaique;Coihaique;Coihaique;XI Región;XI Región;CL;Chile;6754049;RANGE_INTERPOLATED
GUILLERMO MANN;2588;-334.702.216;-706.054.886;2588;Guillermo Mann;Ñuñoa;Ñuñoa;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10691155;RANGE_INTERPOLATED
PASAJE EL GUIOTTO;3000;-335.843.337;-705.929.948;3000;Gioto;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;6756473;RANGE_INTERPOLATED
GANDHI;644;-334.729.827;-707.289.849;644;Gandhi;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10501620;RANGE_INTERPOLATED
LA GUITARRA;1378;-336.307.034;-706.208.074;1378;La Guitarra;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;10907501;RANGE_INTERPOLATED
AVDA ANDRES BELLO;2687;-334.155.521;-706.056.024;2687;Andrés Bello;Las Condes;Las Condes;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10475904;ROOFTOP
PASAJE LOS QUEÑES;1393;-336.162.538;-70.557.575;1393;Los Quénes;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;6760204;ROOFTOP
IBIS;153;-334.518.645;-707.113.444;153;Ibis;Lo Prado;Lo Prado;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;6762232;RANGE_INTERPOLATED
LAS FLAUTAS;10898;-335.611.468;-706.118.705;10898;Las Flautas;La Pintana;La Pintana;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10898351;RANGE_INTERPOLATED
PEATON K;6636;-335.070.391;-705.640.354;6636;Peatones K;Penalolen;Penalolen;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10989013;ROOFTOP
PAJE VALLE DEL ACONCAGUA;514;-33.573.775;-708.059.526;514;Valle del Aconcagua;Padre Hurtado;Padre Hurtado;Talagante;Talagante;Región Metropolitana;Región Metropolitana;CL;Chile;10242239;RANGE_INTERPOLATED
ZAPADORES;377;-333.942.142;-706.312.495;377;Los Zapadores;Recoleta;Recoleta;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9378696;ROOFTOP
SAN ANDRES;6147;-334.511.808;-70.582.574;6147;San Andrés;Ñuñoa;Ñuñoa;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;6770555;RANGE_INTERPOLATED
MANUEL BULNES;210;-393.700.462;-726.315.001;210;Manuel Bulnes;Loncoche;Loncoche;Cautín;Cautín;IX Región;IX Región;CL;Chile;10594348;RANGE_INTERPOLATED
EJERCITO;33;-33.447.356;-706.614.057;33;Avenida Ejército Libertador;Santiago;Santiago;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10824637;RANGE_INTERPOLATED
AVENIDA AMERICO VESPUCIO;177;-33.538.175;-706.624.044;177;Avenida Américo Vespucio;La Cisterna;La Cisterna;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10691167;RANGE_INTERPOLATED
AVENIDA SAN GREGORIO;146;-335.373.908;-706.309.734;146;San Gregorio;La Granja;La Granja;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9765365;RANGE_INTERPOLATED
LOS CARDENALES POINIENTE;187;-333.903.398;-706.320.256;187;Los Cardenales Oriente;Recoleta;Recoleta;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10266913;ROOFTOP
AV LA MONTANA B;3650;-333.272.199;-707.583.667;3650;La Montaña;Lampa;Lampa;Región Metropolitana;Región Metropolitana;CL;Chile;S/N;S/N;10476575;ROOFTOP
LOS ROBLES;1062;-334.374.466;-707.333.651;1062;Los Robles;Lo Prado;Lo Prado;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;11013469;RANGE_INTERPOLATED
AVJUANITA 14148;;-335.951.168;-706.185.326;14148;Juanita;La Pintana;La Pintana;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10060465;ROOFTOP
COCHOA;1444;-335.641.524;-705.683.808;1444;Cochoa;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;10250523;RANGE_INTERPOLATED
COSTANERA;1945;-334.075.354;-716.987.403;1945;Costanera Sur;El Quisco;El Quisco;San Antonio;San Antonio;Región de Valparaíso;Región de Valparaíso;CL;Chile;9999078;RANGE_INTERPOLATED
SU SANTIDAD PAPA JUAN XXIII;780;-333.595.371;-707.219.737;780;Su Santidad Papa Juan XXIII;Quilicura;Quilicura;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10596647;ROOFTOP
PASAJE SAN JOSE;1248;-337.468.497;-709.063.326;1248;Pasaje San José;Isla de Maipo;Isla de Maipo;Talagante;Talagante;Región Metropolitana;Región Metropolitana;CL;Chile;10987072;RANGE_INTERPOLATED
TOBALABA;1600;-335.874.615;-705.472.869;1600;Avenida Tobalaba;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;9922406;ROOFTOP
ISLA SAN AMBROSIO;884;-335.460.626;-706.116.064;884;Isla San Ambrosio;La Granja;La Granja;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10001142;ROOFTOP
GOYCOLEA;1935;-335.450.206;-706.390.165;1935;Goycolea;San Ramón;San Ramón;Región Metropolitana;Región Metropolitana;CL;Chile;S/N;S/N;10810650;RANGE_INTERPOLATED
BRIONES LUCO;77;-335.161.511;-706.592.508;77;Briones Luco;La Cisterna;La Cisterna;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10160402;RANGE_INTERPOLATED
AVENIDA VICUNA MACKENNA;10312;-335.515.201;-705.868.143;10312;Avenida Vicuña Mackenna;La Florida;La Florida;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10475924;RANGE_INTERPOLATED
LOMBARDI;1718;-341.846.371;-707.683.779;1718;Lombardi;Rancagua;Rancagua;VI Región;VI Región;CL;Chile;S/N;S/N;10777367;RANGE_INTERPOLATED
PASAJE LAS AMAPOLAS;57;-341.624.049;-707.520.786;57;Las Amapolas;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;9126106;RANGE_INTERPOLATED
MONVOISIN;2721;-341.327.657;-707.413.796;2721;Monvoisin;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;9444838;RANGE_INTERPOLATED
PASAJE SANTA MARGARITA;3354;-341.250.949;-707.389.726;3354;Pasaje Santa Margarita;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;6787596;RANGE_INTERPOLATED
LA GONZALINA;SN;-34.135.173;-70.786.925;S/N;La Gonzalina;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;6788852;ROOFTOP
CUEVAS;455;-341.688.015;-707.410.534;455;Cuevas;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;10317526;ROOFTOP
GERMAN RIESCO;995;-344.390.505;-710.787.141;995;German Riesco;San Vicente;San Vicente;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;10199749;RANGE_INTERPOLATED
COQUIMBO CALLE UNO;20;-369.441.893;-730.172.282;1;Coquimbo;Chiguayante;Chiguayante;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10727188;RANGE_INTERPOLATED
CALLE SIETE;640;-36.795.907;-731.127.972;640;Calle Siete;Hualpen;Hualpen;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;6790804;ROOFTOP
LAS LILAS;24;-367.571.716;-73.090.189;24;Las Lilas;Talcahuano;Talcahuano;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;6792257;RANGE_INTERPOLATED
MARIO BAHAMONDES;8900;-368.932.568;-731.359.653;8900;Pasaje Mario Bahamonde;San Pedro de la Paz;San Pedro de la Paz;Concepcion;Concepcion;Región Metropolitana;Región Metropolitana;CL;Chile;8687074;RANGE_INTERPOLATED
CALLE NUEVA 1 BLOCK B5 DEPTO;14;-369.120.842;-730.328.819;1;Calle Nueva;Chiguayante;Chiguayante;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10323757;RANGE_INTERPOLATED
CALLE MELIN 4;4500;-333.571.269;-706.692.682;4500;Melin;Huechuraba;Huechuraba;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;6795918;RANGE_INTERPOLATED
LAGO LLANQUIHUE;2334;-334.807.742;-705.633.779;2334;Lago Llanquihue;Penalolen;Penalolen;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10838764;RANGE_INTERPOLATED
AVENIDA ARGENTINA;720;-387.272.227;-726.097.049;720;Argentina;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;10476588;ROOFTOP
QUITRATUE;890;-387.348.896;-725.606.321;890;Quitratúe;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;10838767;ROOFTOP
AVENIDA HUERFANOS;1605;-387.148.472;-725.569.662;1605;Huérfanos;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;9953370;RANGE_INTERPOLATED
AVENIDA A PRAT;105;-387.449.386;-725.947.013;105;Prat;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;10141104;RANGE_INTERPOLATED
AVENIDA VICKUNA MACKENA;2098;-41.470.996;-729.777.299;2098;Vicuña Mackenna;Puerto Montt;Puerto Montt;Llanquihue;Llanquihue;X Región;X Región;CL;Chile;9546586;ROOFTOP
LA VARA SENDA SUR SN;;-414.260.301;-729.098.398;140;V-629;Puerto Montt;Puerto Montt;Llanquihue;Llanquihue;X Región;X Región;CL;Chile;10899626;ROOFTOP
SERRANO;410;-414.668.175;-729.278.037;410;Serrano;Puerto Montt;Puerto Montt;Llanquihue;Llanquihue;X Región;X Región;CL;Chile;10644999;RANGE_INTERPOLATED
CARRETERA AUSTRAL KM;8;-416.707.091;-726.567.028;8;Carretera Austral;La Arena;La Arena;Llanquihue;Llanquihue;X Región;X Región;CL;Chile;10745885;RANGE_INTERPOLATED
CAMINO CHINQUIHUE KM;13;-415.332.393;-730.500.074;13;Camino A Chinquihue;Puerto Montt;Puerto Montt;Llanquihue;Llanquihue;X Región;X Región;CL;Chile;10160628;ROOFTOP
PSJE PSJE DOS;220;-330.385.781;-713.611.886;220;Pasaje Dos;Villa Alemana;Villa Alemana;Marga Marga;Marga Marga;Región de Valparaíso;Región de Valparaíso;CL;Chile;6805565;RANGE_INTERPOLATED
REGIMIENTO DRAGONES;;-53.166.853;-70.932.699;S/N;Barrio Industrial;Punta Arenas;Punta Arenas;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;CL;Chile;11103960;ROOFTOP
PASAJE PANITAO;718;-334.730.794;-706.997.705;718;Panitao;Santiago;Santiago;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9744029;ROOFTOP
CUADRO VERDE;160;-334.662.886;-707.232.947;160;Cuadro Verde;Santiago;Santiago;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;6809347;RANGE_INTERPOLATED
LOS PENSAMIENTOS;85;-334.526.498;-707.081.274;85;Los Pensamientos;Lo Prado;Lo Prado;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10792313;RANGE_INTERPOLATED
VILLA EL ROMERAL PSJE LOS MAQU 414;0;-344.108.807;-708.579.956;431;Los Maquis;Rengo;Rengo;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;6818178;ROOFTOP
CALLE OSA MAYOR A;620;-334.484.012;-707.573.944;620;Osa Mayor;Pudahuel;Pudahuel;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;6824210;RANGE_INTERPOLATED
PSJE. CERRO ALEGRE;537;-336.043.066;-705.553.472;537;Cerro Alegre;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;6827328;ROOFTOP
PASAJE DIECISIETE;293;-335.913.292;-708.136.083;293;Pasaje Dieciocho;Padre Hurtado;Padre Hurtado;Talagante;Talagante;Región Metropolitana;Región Metropolitana;CL;Chile;10427703;RANGE_INTERPOLATED
AVENIDA VICUNA MACKENNA;795;-336.801.172;-711.924.045;795;Vicuña Mackenna;Melipilla;Melipilla;Melipilla;Melipilla;Región Metropolitana;Región Metropolitana;CL;Chile;9117418;ROOFTOP
PAULA JARA QUEMADA;1332;-344.341.951;-710.826.937;1332;Pasaje Paula Jaraquemada;San Vicente;San Vicente;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;10543769;RANGE_INTERPOLATED
PASAJE RIO BIO BIO;1145;-366.290.721;-72.102.583;1145;Rio Avenida Cau Cau;Chillan;Chillan;Nuble;Nuble;Región del Bío Bío;Región del Bío Bío;CL;Chile;6836470;RANGE_INTERPOLATED
BARACALDO;878;-36.795.099;-730.986.963;878;Baracaldo;Hualpen;Hualpen;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10793063;RANGE_INTERPOLATED
PSJE. JOSUE;16196;-335.414.437;-707.720.125;16196;Josué;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;6843741;ROOFTOP
TOCORNAL;271;-328.064.826;-705.935.989;968;E-85;San Esteban;San Esteban;Los Andes;Los Andes;Región de Valparaíso;Región de Valparaíso;CL;Chile;6843749;ROOFTOP
OHIGGINS 2560;6;-369.144.229;-730.290.759;2560;B Ohiggins;Chiguayante;Chiguayante;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10329454;ROOFTOP
MONREAL;633;-455.790.115;-720.615.002;633;Héctor Monreal;Coyhaique;Coyhaique;Coihaique;Coihaique;XI Región;XI Región;CL;Chile;9877388;RANGE_INTERPOLATED
AVENIDA VALPARAISO;826;-330.253.312;-715.500.887;826;Calle Valparaíso;Viña;Viña del Mar;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;10476611;RANGE_INTERPOLATED
AVENIDA PONIENTE 2;2056;-359.549.104;-723.349.861;2;Avenida Norte;Cauquenes;Cauquenes;Cauquenes;Cauquenes;VII Región;VII Región;CL;Chile;9828509;RANGE_INTERPOLATED
CORREO;;-358.449.776;-715.967.689;610;Calle Manuel Rodriguez;Linares;Linares;Linares;Linares;VII Región;VII Región;CL;Chile;11103628;ROOFTOP
LIBERTADOR BERNARDO OHIGGINS;920;-34.269.893;-70.951.911;265;Avenida Bernardo O'higgins;Coinco;Coinco;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;10444383;ROOFTOP
ARTURO PRAT;311;-400.765.377;-728.730.113;311;Arturo Prat;Paillaco;Paillaco;Región de los Ríos;Región de los Ríos;CL;Chile;S/N;S/N;11001486;RANGE_INTERPOLATED
VICUNAMAKENA;1105;-364.262.929;-719.478.027;1105;Benjamin Vicuña Mackenna;San Carlos;San Carlos;Nuble;Nuble;Región del Bío Bío;Región del Bío Bío;CL;Chile;10427761;ROOFTOP
BILBAO;552;-364.283.317;-719.568.143;552;Francisco Bilbao;San Carlos;San Carlos;Nuble;Nuble;Región del Bío Bío;Región del Bío Bío;CL;Chile;10931545;RANGE_INTERPOLATED
PJE CARLOS IBANEZ DEL CAMPO;46;-364.335.303;-719.694.948;46;Pasaje Presidente Carlos Ibáñez del Campo;San Carlos;San Carlos;Nuble;Nuble;Región del Bío Bío;Región del Bío Bío;CL;Chile;10416749;RANGE_INTERPOLATED
av. americo vespucio;700;-334.810.696;-707.549.722;700;Avenida Américo Vespucio;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10394711;ROOFTOP
